sku,date,units_sold
SKU-003-SEASONAL-DECOR,2024-08-25,144.3
SKU-003-SEASONAL-DECOR,2024-08-26,141.7
SKU-003-SEASONAL-DECOR,2024-08-27,125.9
SKU-003-SEASONAL-DECOR,2024-08-28,135.2
SKU-003-SEASONAL-DECOR,2024-08-29,121.3
SKU-003-SEASONAL-DECOR,2024-08-30,110.6
SKU-003-SEASONAL-DECOR,2024-08-31,130.9
SKU-003-SEASONAL-DECOR,2024-09-01,126.1
SKU-003-SEASONAL-DECOR,2024-09-02,125.9
SKU-003-SEASONAL-DECOR,2024-09-03,134.8
SKU-003-SEASONAL-DECOR,2024-09-04,99.2
SKU-003-SEASONAL-DECOR,2024-09-05,101.7
SKU-003-SEASONAL-DECOR,2024-09-06,101.6
SKU-003-SEASONAL-DECOR,2024-09-07,99.8
SKU-003-SEASONAL-DECOR,2024-09-08,109.1
SKU-003-SEASONAL-DECOR,2024-09-09,117.0
SKU-003-SEASONAL-DECOR,2024-09-10,107.4
SKU-003-SEASONAL-DECOR,2024-09-11,83.1
SKU-003-SEASONAL-DECOR,2024-09-12,40.9
SKU-003-SEASONAL-DECOR,2024-09-13,68.6
SKU-003-SEASONAL-DECOR,2024-09-14,66.1
SKU-003-SEASONAL-DECOR,2024-09-15,101.3
SKU-003-SEASONAL-DECOR,2024-09-16,90.9
SKU-003-SEASONAL-DECOR,2024-09-17,90.8
SKU-003-SEASONAL-DECOR,2024-09-18,81.1
SKU-003-SEASONAL-DECOR,2024-09-19,70.8
SKU-003-SEASONAL-DECOR,2024-09-20,47.8
SKU-003-SEASONAL-DECOR,2024-09-21,86.3
SKU-003-SEASONAL-DECOR,2024-09-22,84.3
SKU-003-SEASONAL-DECOR,2024-09-23,85.6
SKU-003-SEASONAL-DECOR,2024-09-24,62.8
SKU-003-SEASONAL-DECOR,2024-09-25,77.6
SKU-003-SEASONAL-DECOR,2024-09-26,50.9
SKU-003-SEASONAL-DECOR,2024-09-27,52.3
SKU-003-SEASONAL-DECOR,2024-09-28,45.3
SKU-003-SEASONAL-DECOR,2024-09-29,78.2
SKU-003-SEASONAL-DECOR,2024-09-30,78.1
SKU-003-SEASONAL-DECOR,2024-10-01,55.1
SKU-003-SEASONAL-DECOR,2024-10-02,61.6
SKU-003-SEASONAL-DECOR,2024-10-03,17.8
SKU-003-SEASONAL-DECOR,2024-10-04,34.2
SKU-003-SEASONAL-DECOR,2024-10-05,39.3
SKU-003-SEASONAL-DECOR,2024-10-06,50.4
SKU-003-SEASONAL-DECOR,2024-10-07,40.6
SKU-003-SEASONAL-DECOR,2024-10-08,37.1
SKU-003-SEASONAL-DECOR,2024-10-09,35.9
SKU-003-SEASONAL-DECOR,2024-10-10,24.1
SKU-003-SEASONAL-DECOR,2024-10-11,9.7
SKU-003-SEASONAL-DECOR,2024-10-12,15.1
SKU-003-SEASONAL-DECOR,2024-10-13,23.3
SKU-003-SEASONAL-DECOR,2024-10-14,46.5
SKU-003-SEASONAL-DECOR,2024-10-15,24.6
SKU-003-SEASONAL-DECOR,2024-10-16,6.2
SKU-003-SEASONAL-DECOR,2024-10-17,0.0
SKU-003-SEASONAL-DECOR,2024-10-18,0.0
SKU-003-SEASONAL-DECOR,2024-10-19,0.0
SKU-003-SEASONAL-DECOR,2024-10-20,0.0
SKU-003-SEASONAL-DECOR,2024-10-21,15.1
SKU-003-SEASONAL-DECOR,2024-10-22,9.5
SKU-003-SEASONAL-DECOR,2024-10-23,0.0
SKU-003-SEASONAL-DECOR,2024-10-24,0.0
SKU-003-SEASONAL-DECOR,2024-10-25,0.0
SKU-003-SEASONAL-DECOR,2024-10-26,0.0
SKU-003-SEASONAL-DECOR,2024-10-27,9.4
SKU-003-SEASONAL-DECOR,2024-10-28,0.0
SKU-003-SEASONAL-DECOR,2024-10-29,20.5
SKU-003-SEASONAL-DECOR,2024-10-30,0.0
SKU-003-SEASONAL-DECOR,2024-10-31,0.0
SKU-003-SEASONAL-DECOR,2024-11-01,0.0
SKU-003-SEASONAL-DECOR,2024-11-02,0.0
SKU-003-SEASONAL-DECOR,2024-11-03,0.0
SKU-003-SEASONAL-DECOR,2024-11-04,2.1
SKU-003-SEASONAL-DECOR,2024-11-05,0.0
SKU-003-SEASONAL-DECOR,2024-11-06,0.0
SKU-003-SEASONAL-DECOR,2024-11-07,0.0
SKU-003-SEASONAL-DECOR,2024-11-08,0.0
SKU-003-SEASONAL-DECOR,2024-11-09,0.0
SKU-003-SEASONAL-DECOR,2024-11-10,0.0
SKU-003-SEASONAL-DECOR,2024-11-11,0.0
SKU-003-SEASONAL-DECOR,2024-11-12,0.0
SKU-003-SEASONAL-DECOR,2024-11-13,0.0
SKU-003-SEASONAL-DECOR,2024-11-14,0.0
SKU-003-SEASONAL-DECOR,2024-11-15,0.0
SKU-003-SEASONAL-DECOR,2024-11-16,0.0
SKU-003-SEASONAL-DECOR,2024-11-17,0.0
SKU-003-SEASONAL-DECOR,2024-11-18,0.0
SKU-003-SEASONAL-DECOR,2024-11-19,0.0
SKU-003-SEASONAL-DECOR,2024-11-20,0.0
SKU-003-SEASONAL-DECOR,2024-11-21,0.0
SKU-003-SEASONAL-DECOR,2024-11-22,0.0
SKU-003-SEASONAL-DECOR,2024-11-23,0.0
SKU-003-SEASONAL-DECOR,2024-11-24,0.0
SKU-003-SEASONAL-DECOR,2024-11-25,0.0
SKU-003-SEASONAL-DECOR,2024-11-26,0.0
SKU-003-SEASONAL-DECOR,2024-11-27,0.0
SKU-003-SEASONAL-DECOR,2024-11-28,0.0
SKU-003-SEASONAL-DECOR,2024-11-29,0.0
SKU-003-SEASONAL-DECOR,2024-11-30,0.0
SKU-003-SEASONAL-DECOR,2024-12-01,0.0
SKU-003-SEASONAL-DECOR,2024-12-02,0.0
SKU-003-SEASONAL-DECOR,2024-12-03,0.0
SKU-003-SEASONAL-DECOR,2024-12-04,0.0
SKU-003-SEASONAL-DECOR,2024-12-05,0.0
SKU-003-SEASONAL-DECOR,2024-12-06,0.0
SKU-003-SEASONAL-DECOR,2024-12-07,0.0
SKU-003-SEASONAL-DECOR,2024-12-08,0.0
SKU-003-SEASONAL-DECOR,2024-12-09,0.0
SKU-003-SEASONAL-DECOR,2024-12-10,0.0
SKU-003-SEASONAL-DECOR,2024-12-11,0.0
SKU-003-SEASONAL-DECOR,2024-12-12,0.0
SKU-003-SEASONAL-DECOR,2024-12-13,0.0
SKU-003-SEASONAL-DECOR,2024-12-14,0.0
SKU-003-SEASONAL-DECOR,2024-12-15,0.0
SKU-003-SEASONAL-DECOR,2024-12-16,0.0
SKU-003-SEASONAL-DECOR,2024-12-17,0.0
SKU-003-SEASONAL-DECOR,2024-12-18,0.0
SKU-003-SEASONAL-DECOR,2024-12-19,0.0
SKU-003-SEASONAL-DECOR,2024-12-20,0.0
SKU-003-SEASONAL-DECOR,2024-12-21,0.0
SKU-003-SEASONAL-DECOR,2024-12-22,0.0
SKU-003-SEASONAL-DECOR,2024-12-23,0.0
SKU-003-SEASONAL-DECOR,2024-12-24,0.0
SKU-003-SEASONAL-DECOR,2024-12-25,0.0
SKU-003-SEASONAL-DECOR,2024-12-26,0.0
SKU-003-SEASONAL-DECOR,2024-12-27,0.0
SKU-003-SEASONAL-DECOR,2024-12-28,0.0
SKU-003-SEASONAL-DECOR,2024-12-29,0.0
SKU-003-SEASONAL-DECOR,2024-12-30,5.2
SKU-003-SEASONAL-DECOR,2024-12-31,0.0
SKU-003-SEASONAL-DECOR,2025-01-01,0.0
SKU-003-SEASONAL-DECOR,2025-01-02,0.0
SKU-003-SEASONAL-DECOR,2025-01-03,0.0
SKU-003-SEASONAL-DECOR,2025-01-04,0.0
SKU-003-SEASONAL-DECOR,2025-01-05,0.0
SKU-003-SEASONAL-DECOR,2025-01-06,0.0
SKU-003-SEASONAL-DECOR,2025-01-07,0.0
SKU-003-SEASONAL-DECOR,2025-01-08,0.0
SKU-003-SEASONAL-DECOR,2025-01-09,0.0
SKU-003-SEASONAL-DECOR,2025-01-10,0.0
SKU-003-SEASONAL-DECOR,2025-01-11,0.0
SKU-003-SEASONAL-DECOR,2025-01-12,3.2
SKU-003-SEASONAL-DECOR,2025-01-13,0.0
SKU-003-SEASONAL-DECOR,2025-01-14,0.0
SKU-003-SEASONAL-DECOR,2025-01-15,0.0
SKU-003-SEASONAL-DECOR,2025-01-16,0.0
SKU-003-SEASONAL-DECOR,2025-01-17,0.0
SKU-003-SEASONAL-DECOR,2025-01-18,0.0
SKU-003-SEASONAL-DECOR,2025-01-19,0.0
SKU-003-SEASONAL-DECOR,2025-01-20,7.1
SKU-003-SEASONAL-DECOR,2025-01-21,0.0
SKU-003-SEASONAL-DECOR,2025-01-22,0.0
SKU-003-SEASONAL-DECOR,2025-01-23,3.7
SKU-003-SEASONAL-DECOR,2025-01-24,0.0
SKU-003-SEASONAL-DECOR,2025-01-25,0.8
SKU-003-SEASONAL-DECOR,2025-01-26,0.0
SKU-003-SEASONAL-DECOR,2025-01-27,17.5
SKU-003-SEASONAL-DECOR,2025-01-28,12.7
SKU-003-SEASONAL-DECOR,2025-01-29,19.4
SKU-003-SEASONAL-DECOR,2025-01-30,0.0
SKU-003-SEASONAL-DECOR,2025-01-31,0.0
SKU-003-SEASONAL-DECOR,2025-02-01,0.0
SKU-003-SEASONAL-DECOR,2025-02-02,26.2
SKU-003-SEASONAL-DECOR,2025-02-03,40.4
SKU-003-SEASONAL-DECOR,2025-02-04,49.0
SKU-003-SEASONAL-DECOR,2025-02-05,39.7
SKU-003-SEASONAL-DECOR,2025-02-06,0.0
SKU-003-SEASONAL-DECOR,2025-02-07,9.6
SKU-003-SEASONAL-DECOR,2025-02-08,10.2
SKU-003-SEASONAL-DECOR,2025-02-09,40.3
SKU-003-SEASONAL-DECOR,2025-02-10,54.1
SKU-003-SEASONAL-DECOR,2025-02-11,25.0
SKU-003-SEASONAL-DECOR,2025-02-12,41.7
SKU-003-SEASONAL-DECOR,2025-02-13,31.8
SKU-003-SEASONAL-DECOR,2025-02-14,23.3
SKU-003-SEASONAL-DECOR,2025-02-15,31.6
SKU-003-SEASONAL-DECOR,2025-02-16,69.4
SKU-003-SEASONAL-DECOR,2025-02-17,59.9
SKU-003-SEASONAL-DECOR,2025-02-18,48.0
SKU-003-SEASONAL-DECOR,2025-02-19,49.9
SKU-003-SEASONAL-DECOR,2025-02-20,50.7
SKU-003-SEASONAL-DECOR,2025-02-21,48.6
SKU-003-SEASONAL-DECOR,2025-02-22,33.9
SKU-003-SEASONAL-DECOR,2025-02-23,55.1
SKU-003-SEASONAL-DECOR,2025-02-24,73.4
SKU-003-SEASONAL-DECOR,2025-02-25,76.6
SKU-003-SEASONAL-DECOR,2025-02-26,66.5
SKU-003-SEASONAL-DECOR,2025-02-27,44.1
SKU-003-SEASONAL-DECOR,2025-02-28,67.3
SKU-003-SEASONAL-DECOR,2025-03-01,74.8
SKU-003-SEASONAL-DECOR,2025-03-02,69.5
SKU-003-SEASONAL-DECOR,2025-03-03,84.6
SKU-003-SEASONAL-DECOR,2025-03-04,90.7
SKU-003-SEASONAL-DECOR,2025-03-05,66.5
SKU-003-SEASONAL-DECOR,2025-03-06,73.8
SKU-003-SEASONAL-DECOR,2025-03-07,76.7
SKU-003-SEASONAL-DECOR,2025-03-08,82.6
SKU-003-SEASONAL-DECOR,2025-03-09,108.1
SKU-003-SEASONAL-DECOR,2025-03-10,129.4
SKU-003-SEASONAL-DECOR,2025-03-11,102.2
SKU-003-SEASONAL-DECOR,2025-03-12,103.6
SKU-003-SEASONAL-DECOR,2025-03-13,86.0
SKU-003-SEASONAL-DECOR,2025-03-14,107.4
SKU-003-SEASONAL-DECOR,2025-03-15,116.6
SKU-003-SEASONAL-DECOR,2025-03-16,119.3
SKU-003-SEASONAL-DECOR,2025-03-17,122.0
SKU-003-SEASONAL-DECOR,2025-03-18,133.7
SKU-003-SEASONAL-DECOR,2025-03-19,115.1
SKU-003-SEASONAL-DECOR,2025-03-20,95.1
SKU-003-SEASONAL-DECOR,2025-03-21,98.8
SKU-003-SEASONAL-DECOR,2025-03-22,119.2
SKU-003-SEASONAL-DECOR,2025-03-23,157.9
SKU-003-SEASONAL-DECOR,2025-03-24,155.9
SKU-003-SEASONAL-DECOR,2025-03-25,156.4
SKU-003-SEASONAL-DECOR,2025-03-26,141.9
SKU-003-SEASONAL-DECOR,2025-03-27,137.9
SKU-003-SEASONAL-DECOR,2025-03-28,140.6
SKU-003-SEASONAL-DECOR,2025-03-29,126.3
SKU-003-SEASONAL-DECOR,2025-03-30,158.7
SKU-003-SEASONAL-DECOR,2025-03-31,167.6
SKU-003-SEASONAL-DECOR,2025-04-01,163.8
SKU-003-SEASONAL-DECOR,2025-04-02,152.8
SKU-003-SEASONAL-DECOR,2025-04-03,114.8
SKU-003-SEASONAL-DECOR,2025-04-04,143.3
SKU-003-SEASONAL-DECOR,2025-04-05,139.6
SKU-003-SEASONAL-DECOR,2025-04-06,177.9
SKU-003-SEASONAL-DECOR,2025-04-07,171.7
SKU-003-SEASONAL-DECOR,2025-04-08,171.5
SKU-003-SEASONAL-DECOR,2025-04-09,163.4
SKU-003-SEASONAL-DECOR,2025-04-10,134.8
SKU-003-SEASONAL-DECOR,2025-04-11,154.8
SKU-003-SEASONAL-DECOR,2025-04-12,155.5
SKU-003-SEASONAL-DECOR,2025-04-13,192.7
SKU-003-SEASONAL-DECOR,2025-04-14,186.3
SKU-003-SEASONAL-DECOR,2025-04-15,177.4
SKU-003-SEASONAL-DECOR,2025-04-16,190.8
SKU-003-SEASONAL-DECOR,2025-04-17,166.6
SKU-003-SEASONAL-DECOR,2025-04-18,160.8
SKU-003-SEASONAL-DECOR,2025-04-19,181.0
SKU-003-SEASONAL-DECOR,2025-04-20,194.9
SKU-003-SEASONAL-DECOR,2025-04-21,207.5
SKU-003-SEASONAL-DECOR,2025-04-22,192.1
SKU-003-SEASONAL-DECOR,2025-04-23,202.3
SKU-003-SEASONAL-DECOR,2025-04-24,185.9
SKU-003-SEASONAL-DECOR,2025-04-25,199.8
SKU-003-SEASONAL-DECOR,2025-04-26,200.4
SKU-003-SEASONAL-DECOR,2025-04-27,199.5
SKU-003-SEASONAL-DECOR,2025-04-28,228.1
SKU-003-SEASONAL-DECOR,2025-04-29,211.7
SKU-003-SEASONAL-DECOR,2025-04-30,204.5
SKU-003-SEASONAL-DECOR,2025-05-01,169.7
SKU-003-SEASONAL-DECOR,2025-05-02,182.4
SKU-003-SEASONAL-DECOR,2025-05-03,219.8
SKU-003-SEASONAL-DECOR,2025-05-04,231.5
SKU-003-SEASONAL-DECOR,2025-05-05,210.7
SKU-003-SEASONAL-DECOR,2025-05-06,228.3
SKU-003-SEASONAL-DECOR,2025-05-07,217.3
SKU-003-SEASONAL-DECOR,2025-05-08,217.0
SKU-003-SEASONAL-DECOR,2025-05-09,194.0
SKU-003-SEASONAL-DECOR,2025-05-10,198.3
SKU-003-SEASONAL-DECOR,2025-05-11,233.0
SKU-003-SEASONAL-DECOR,2025-05-12,230.9
SKU-003-SEASONAL-DECOR,2025-05-13,228.0
SKU-003-SEASONAL-DECOR,2025-05-14,213.6
SKU-003-SEASONAL-DECOR,2025-05-15,225.4
SKU-003-SEASONAL-DECOR,2025-05-16,204.4
SKU-003-SEASONAL-DECOR,2025-05-17,233.4
SKU-003-SEASONAL-DECOR,2025-05-18,243.7
SKU-003-SEASONAL-DECOR,2025-05-19,238.4
SKU-003-SEASONAL-DECOR,2025-05-20,250.9
SKU-003-SEASONAL-DECOR,2025-05-21,242.2
SKU-003-SEASONAL-DECOR,2025-05-22,223.2
SKU-003-SEASONAL-DECOR,2025-05-23,217.1
SKU-003-SEASONAL-DECOR,2025-05-24,237.4
SKU-003-SEASONAL-DECOR,2025-05-25,235.9
SKU-003-SEASONAL-DECOR,2025-05-26,255.5
SKU-003-SEASONAL-DECOR,2025-05-27,261.7
SKU-003-SEASONAL-DECOR,2025-05-28,221.0
SKU-003-SEASONAL-DECOR,2025-05-29,206.2
SKU-003-SEASONAL-DECOR,2025-05-30,231.2
SKU-003-SEASONAL-DECOR,2025-05-31,225.1
SKU-003-SEASONAL-DECOR,2025-06-01,242.6
SKU-003-SEASONAL-DECOR,2025-06-02,255.5
SKU-003-SEASONAL-DECOR,2025-06-03,243.4
SKU-003-SEASONAL-DECOR,2025-06-04,238.7
SKU-003-SEASONAL-DECOR,2025-06-05,217.1
SKU-003-SEASONAL-DECOR,2025-06-06,220.9
SKU-003-SEASONAL-DECOR,2025-06-07,235.1
SKU-003-SEASONAL-DECOR,2025-06-08,254.5
SKU-003-SEASONAL-DECOR,2025-06-09,251.4
SKU-003-SEASONAL-DECOR,2025-06-10,254.2
SKU-003-SEASONAL-DECOR,2025-06-11,244.4
SKU-003-SEASONAL-DECOR,2025-06-12,232.7
SKU-003-SEASONAL-DECOR,2025-06-13,225.5
SKU-003-SEASONAL-DECOR,2025-06-14,249.2
SKU-003-SEASONAL-DECOR,2025-06-15,241.1
SKU-003-SEASONAL-DECOR,2025-06-16,265.6
SKU-003-SEASONAL-DECOR,2025-06-17,260.0
SKU-003-SEASONAL-DECOR,2025-06-18,246.3
SKU-003-SEASONAL-DECOR,2025-06-19,221.2
SKU-003-SEASONAL-DECOR,2025-06-20,234.7
SKU-003-SEASONAL-DECOR,2025-06-21,239.0
SKU-003-SEASONAL-DECOR,2025-06-22,235.4
SKU-003-SEASONAL-DECOR,2025-06-23,249.5
SKU-003-SEASONAL-DECOR,2025-06-24,234.2
SKU-003-SEASONAL-DECOR,2025-06-25,238.1
SKU-003-SEASONAL-DECOR,2025-06-26,237.0
SKU-003-SEASONAL-DECOR,2025-06-27,230.7
SKU-003-SEASONAL-DECOR,2025-06-28,220.3
SKU-003-SEASONAL-DECOR,2025-06-29,232.4
SKU-003-SEASONAL-DECOR,2025-06-30,246.3
SKU-003-SEASONAL-DECOR,2025-07-01,241.1
SKU-003-SEASONAL-DECOR,2025-07-02,236.7
SKU-003-SEASONAL-DECOR,2025-07-03,214.5
SKU-003-SEASONAL-DECOR,2025-07-04,227.1
SKU-003-SEASONAL-DECOR,2025-07-05,219.2
SKU-003-SEASONAL-DECOR,2025-07-06,246.7
SKU-003-SEASONAL-DECOR,2025-07-07,227.3
SKU-003-SEASONAL-DECOR,2025-07-08,230.4
SKU-003-SEASONAL-DECOR,2025-07-09,222.8
SKU-003-SEASONAL-DECOR,2025-07-10,218.8
SKU-003-SEASONAL-DECOR,2025-07-11,213.7
SKU-003-SEASONAL-DECOR,2025-07-12,208.2
SKU-003-SEASONAL-DECOR,2025-07-13,215.5
SKU-003-SEASONAL-DECOR,2025-07-14,233.4
SKU-003-SEASONAL-DECOR,2025-07-15,226.7
SKU-003-SEASONAL-DECOR,2025-07-16,209.8
SKU-003-SEASONAL-DECOR,2025-07-17,201.4
SKU-003-SEASONAL-DECOR,2025-07-18,186.0
SKU-003-SEASONAL-DECOR,2025-07-19,212.5
SKU-003-SEASONAL-DECOR,2025-07-20,228.7
SKU-003-SEASONAL-DECOR,2025-07-21,214.9
SKU-003-SEASONAL-DECOR,2025-07-22,208.9
SKU-003-SEASONAL-DECOR,2025-07-23,215.6
SKU-003-SEASONAL-DECOR,2025-07-24,201.7
SKU-003-SEASONAL-DECOR,2025-07-25,180.5
SKU-003-SEASONAL-DECOR,2025-07-26,189.6
SKU-003-SEASONAL-DECOR,2025-07-27,190.1
SKU-003-SEASONAL-DECOR,2025-07-28,217.2
SKU-003-SEASONAL-DECOR,2025-07-29,207.7
SKU-003-SEASONAL-DECOR,2025-07-30,191.8
SKU-003-SEASONAL-DECOR,2025-07-31,201.5
SKU-003-SEASONAL-DECOR,2025-08-01,174.4
SKU-003-SEASONAL-DECOR,2025-08-02,182.7
SKU-003-SEASONAL-DECOR,2025-08-03,197.4
SKU-003-SEASONAL-DECOR,2025-08-04,197.6
SKU-003-SEASONAL-DECOR,2025-08-05,203.8
SKU-003-SEASONAL-DECOR,2025-08-06,176.6
SKU-003-SEASONAL-DECOR,2025-08-07,166.9
SKU-003-SEASONAL-DECOR,2025-08-08,185.2
SKU-003-SEASONAL-DECOR,2025-08-09,164.5
SKU-003-SEASONAL-DECOR,2025-08-10,169.1
SKU-003-SEASONAL-DECOR,2025-08-11,187.0
SKU-003-SEASONAL-DECOR,2025-08-12,172.4
SKU-003-SEASONAL-DECOR,2025-08-13,157.7
SKU-003-SEASONAL-DECOR,2025-08-14,153.3
SKU-003-SEASONAL-DECOR,2025-08-15,156.6
SKU-003-SEASONAL-DECOR,2025-08-16,140.2
SKU-003-SEASONAL-DECOR,2025-08-17,164.1
SKU-003-SEASONAL-DECOR,2025-08-18,149.5
SKU-003-SEASONAL-DECOR,2025-08-19,172.5
SKU-003-SEASONAL-DECOR,2025-08-20,138.3
SKU-003-SEASONAL-DECOR,2025-08-21,142.0
SKU-003-SEASONAL-DECOR,2025-08-22,150.4
SKU-003-SEASONAL-DECOR,2025-08-23,153.1
SKU-003-SEASONAL-DECOR,2025-08-24,154.4
SKU-003-SEASONAL-DECOR,2025-08-25,134.5
SKU-003-SEASONAL-DECOR,2025-08-26,166.1
SKU-003-SEASONAL-DECOR,2025-08-27,128.3
SKU-003-SEASONAL-DECOR,2025-08-28,127.4
SKU-003-SEASONAL-DECOR,2025-08-29,111.1
SKU-003-SEASONAL-DECOR,2025-08-30,120.9
SKU-003-SEASONAL-DECOR,2025-08-31,150.0
SKU-003-SEASONAL-DECOR,2025-09-01,121.4
SKU-003-SEASONAL-DECOR,2025-09-02,118.4
SKU-003-SEASONAL-DECOR,2025-09-03,113.0
SKU-003-SEASONAL-DECOR,2025-09-04,113.4
SKU-003-SEASONAL-DECOR,2025-09-05,74.5
SKU-003-SEASONAL-DECOR,2025-09-06,119.3
SKU-003-SEASONAL-DECOR,2025-09-07,113.1
SKU-003-SEASONAL-DECOR,2025-09-08,128.2
SKU-003-SEASONAL-DECOR,2025-09-09,140.4
SKU-003-SEASONAL-DECOR,2025-09-10,104.4
SKU-003-SEASONAL-DECOR,2025-09-11,97.1
SKU-003-SEASONAL-DECOR,2025-09-12,96.6
SKU-003-SEASONAL-DECOR,2025-09-13,87.0
SKU-003-SEASONAL-DECOR,2025-09-14,102.0
SKU-003-SEASONAL-DECOR,2025-09-15,102.9
SKU-003-SEASONAL-DECOR,2025-09-16,99.6
SKU-003-SEASONAL-DECOR,2025-09-17,79.6
SKU-003-SEASONAL-DECOR,2025-09-18,64.3
SKU-003-SEASONAL-DECOR,2025-09-19,60.2
SKU-003-SEASONAL-DECOR,2025-09-20,81.1
SKU-003-SEASONAL-DECOR,2025-09-21,70.6
SKU-003-SEASONAL-DECOR,2025-09-22,89.1
SKU-003-SEASONAL-DECOR,2025-09-23,94.7
SKU-003-SEASONAL-DECOR,2025-09-24,52.3
SKU-003-SEASONAL-DECOR,2025-09-25,35.5
SKU-003-SEASONAL-DECOR,2025-09-26,56.7
SKU-003-SEASONAL-DECOR,2025-09-27,49.2
SKU-003-SEASONAL-DECOR,2025-09-28,60.4
SKU-003-SEASONAL-DECOR,2025-09-29,78.3
SKU-003-SEASONAL-DECOR,2025-09-30,68.0
SKU-003-SEASONAL-DECOR,2025-10-01,43.4
SKU-003-SEASONAL-DECOR,2025-10-02,34.0
SKU-003-SEASONAL-DECOR,2025-10-03,19.3
SKU-003-SEASONAL-DECOR,2025-10-04,35.7
SKU-003-SEASONAL-DECOR,2025-10-05,51.4
SKU-003-SEASONAL-DECOR,2025-10-06,62.0
SKU-003-SEASONAL-DECOR,2025-10-07,55.5
SKU-003-SEASONAL-DECOR,2025-10-08,52.4
SKU-003-SEASONAL-DECOR,2025-10-09,21.5
SKU-003-SEASONAL-DECOR,2025-10-10,29.2
SKU-003-SEASONAL-DECOR,2025-10-11,29.4
SKU-003-SEASONAL-DECOR,2025-10-12,27.7
SKU-003-SEASONAL-DECOR,2025-10-13,45.2
SKU-003-SEASONAL-DECOR,2025-10-14,38.7
SKU-003-SEASONAL-DECOR,2025-10-15,27.6
SKU-003-SEASONAL-DECOR,2025-10-16,13.1
SKU-003-SEASONAL-DECOR,2025-10-17,6.6
SKU-003-SEASONAL-DECOR,2025-10-18,4.0
SKU-003-SEASONAL-DECOR,2025-10-19,20.9
SKU-003-SEASONAL-DECOR,2025-10-20,31.5
SKU-003-SEASONAL-DECOR,2025-10-21,28.5
SKU-003-SEASONAL-DECOR,2025-10-22,15.9
SKU-003-SEASONAL-DECOR,2025-10-23,0.0
SKU-003-SEASONAL-DECOR,2025-10-24,0.0
SKU-003-SEASONAL-DECOR,2025-10-25,14.8
SKU-003-SEASONAL-DECOR,2025-10-26,13.7
SKU-003-SEASONAL-DECOR,2025-10-27,11.1
SKU-003-SEASONAL-DECOR,2025-10-28,0.0
SKU-003-SEASONAL-DECOR,2025-10-29,0.0
SKU-003-SEASONAL-DECOR,2025-10-30,0.0
SKU-003-SEASONAL-DECOR,2025-10-31,0.0
SKU-003-SEASONAL-DECOR,2025-11-01,4.1
SKU-003-SEASONAL-DECOR,2025-11-02,0.0
SKU-003-SEASONAL-DECOR,2025-11-03,2.0
SKU-003-SEASONAL-DECOR,2025-11-04,0.0
SKU-003-SEASONAL-DECOR,2025-11-05,0.0
SKU-003-SEASONAL-DECOR,2025-11-06,0.0
SKU-003-SEASONAL-DECOR,2025-11-07,0.0
SKU-003-SEASONAL-DECOR,2025-11-08,0.0
SKU-003-SEASONAL-DECOR,2025-11-09,0.0
SKU-003-SEASONAL-DECOR,2025-11-10,5.7
SKU-003-SEASONAL-DECOR,2025-11-11,3.3
SKU-003-SEASONAL-DECOR,2025-11-12,0.0
SKU-003-SEASONAL-DECOR,2025-11-13,0.0
SKU-003-SEASONAL-DECOR,2025-11-14,0.0
SKU-003-SEASONAL-DECOR,2025-11-15,0.0
SKU-003-SEASONAL-DECOR,2025-11-16,0.0
SKU-003-SEASONAL-DECOR,2025-11-17,0.0
SKU-003-SEASONAL-DECOR,2025-11-18,0.0
SKU-003-SEASONAL-DECOR,2025-11-19,0.0
SKU-003-SEASONAL-DECOR,2025-11-20,0.0
SKU-003-SEASONAL-DECOR,2025-11-21,0.0
SKU-003-SEASONAL-DECOR,2025-11-22,0.0
SKU-003-SEASONAL-DECOR,2025-11-23,0.0
SKU-003-SEASONAL-DECOR,2025-11-24,0.5
SKU-003-SEASONAL-DECOR,2025-11-25,0.0
SKU-003-SEASONAL-DECOR,2025-11-26,0.0
SKU-003-SEASONAL-DECOR,2025-11-27,0.0
SKU-003-SEASONAL-DECOR,2025-11-28,0.0
SKU-003-SEASONAL-DECOR,2025-11-29,0.0
SKU-003-SEASONAL-DECOR,2025-11-30,0.0
SKU-003-SEASONAL-DECOR,2025-12-01,0.0
SKU-003-SEASONAL-DECOR,2025-12-02,0.0
SKU-003-SEASONAL-DECOR,2025-12-03,0.0
SKU-003-SEASONAL-DECOR,2025-12-04,0.0
SKU-003-SEASONAL-DECOR,2025-12-05,0.0
SKU-003-SEASONAL-DECOR,2025-12-06,0.0
SKU-003-SEASONAL-DECOR,2025-12-07,0.0
SKU-003-SEASONAL-DECOR,2025-12-08,0.0
SKU-003-SEASONAL-DECOR,2025-12-09,0.0
SKU-003-SEASONAL-DECOR,2025-12-10,0.0
SKU-003-SEASONAL-DECOR,2025-12-11,0.0
SKU-003-SEASONAL-DECOR,2025-12-12,0.0
SKU-003-SEASONAL-DECOR,2025-12-13,0.0
SKU-003-SEASONAL-DECOR,2025-12-14,0.0
SKU-003-SEASONAL-DECOR,2025-12-15,0.0
SKU-003-SEASONAL-DECOR,2025-12-16,0.0
SKU-003-SEASONAL-DECOR,2025-12-17,0.0
SKU-003-SEASONAL-DECOR,2025-12-18,0.0
SKU-003-SEASONAL-DECOR,2025-12-19,0.0
